Date,Headline,Sentiment,URL
7/12/17,UK Payments Startup Integrates Bitcoin After $66 Million Fundraise,2,https://www.coindesk.com/uk-payments-startup-integrates-bitcoin-66-million-fundraise/
7/12/17,Explainer: What Is SegWit2x and What Does It Mean for Bitcoin?,0,https://www.coindesk.com/explainer-what-is-segwit2x-and-what-does-it-mean-for-bitcoin/
7/12/17,Gambling on a Hard Fork: Will Roger Ver Take up a High-Stakes Bitcoin Wager?,0,https://www.coindesk.com/gambling-hard-fork-will-roger-ver-take-high-stakes-bitcoin-wager/
7/12/17,Japan's Bic Camera to Accept Bitcoin Payments at All Stores,2,https://www.coindesk.com/japans-bic-camera-accept-bitcoin-payments-stores/
7/11/17,Immature Code or Good Test? Bitcoin Scaling Proposal Segwit2x's Testnet Forks,0,https://www.coindesk.com/bitcoin-segwit2x-testnet-fork-scaling-proposal/
7/11/17,Bitcoin Hedge Fund Director: ICOs Are Having a 'Eureka' Moment,2,https://www.coindesk.com/bitcoin-hedge-fund-director-icos-eureka-moment/
7/10/17,Publicly Traded Bitcoin Startup BTCS Reveals Plan to Invest in ICOs,2,https://www.coindesk.com/publicly-traded-bitcoin-startup-btcs-reveals-plan-invest-icos/
7/10/17,"$20,000: IRS to Exempt Casual Bitcoin Buyers From Coinbase Data Request",2,https://www.coindesk.com/20000-irs-exempt-casual-bitcoin-buyers-coinbase-data-request/
7/10/17,Bitcoin + Post-Trade? Nivaura Exits Stealth to Help Banks Use Open Blockchains,2,https://www.coindesk.com/bitcoin-for-post-trade-nivaura-wants-to-pair-banks-and-public-blockchains/
7/9/17,Bitcoin's Price Surge is Making Hobby Mining Profitable Again,2,https://www.coindesk.com/bitcoins-price-surge-is-making-hobby-mining-profitable-again/
7/8/17,Smart Contracts for Bitcoin? Lightning's Tadge Dryja Is Working on It,2,https://www.coindesk.com/smart-contracts-bitcoin-lightnings-tadge-dryja-working/
7/7/17,Who Watches Bitcoin's Watchmen? Scaling's Great Game of Egos,1,https://www.coindesk.com/watches-bitcoins-watchmen-scalings-great-game-egos/
7/6/17,Former Bain Manager Launches $50 Million Bitcoin and Ethereum Fund,2,https://www.coindesk.com/former-bain-manager-launches-50-million-bitcoin-ethereum-fund/
7/5/17,"Goldman Sachs Eyes Bitcoin Price Near $4,000 in Latest Analysis",1,https://www.coindesk.com/goldman-sachs-eyes-bitcoin-price-near-4000-latest-analysis/
7/5/17,South Korean Bitcoin Exchange to Pay Back Users After Account Thefts,1,https://www.coindesk.com/korean-bitcoin-exchange-to-pay-back-account-thefts/
7/4/17,'Nail in the Coffin': The Day US Regulators Stifled Bitcoin Startups,-2,https://www.coindesk.com/nail-coffin-day-us-regulators-stifled-bitcoin-startups/
7/3/17,Bitcoin Payroll Startup Bitwage Launches UK Services,2,https://www.coindesk.com/bitcoin-payroll-startup-bitwage-launches-uk-services/
7/2/17,A Cypherpunk Dream: Blockstream Developer Departs to Build Bitcoin Web,1,https://www.coindesk.com/cypherpunk-dream-blockstream-developer-departs-build-bitcoin-web/
6/30/17,SEC Files Fraud Suit Against Bitcoin Startup Owner,-2,https://www.coindesk.com/sec-files-fraud-suit-bitcoin-startup-owner/
6/30/17,Bitcoin Exchanges Launch Insurance Products in Japan,2,https://www.coindesk.com/japan-bitcoin-exchanges-unveil-transaction-insurance-products/
6/29/17,Arizona Bitcoin Trader Charged With Money Laundering,-2,https://www.coindesk.com/arizona-bitcoin-trader-charged-money-laundering/
6/29/17,Fidelity Charitable Has Raised $9 Million in Bitcoin So Far in 2017,2,https://www.coindesk.com/fidelitys-charity-arm-has-raised-9-million-in-bitcoin-so-far-in-2017/
6/29/17,Pot-Friendly Bitcoin Startup Raises $1.5 Million,2,https://www.coindesk.com/pot-friendly-bitcoin-payments-startup-raises-1-5-million/
6/29/17,Bitcoin Scaling Project Segwit2x to Release New Code Today,1,https://www.coindesk.com/bitcoin-scaling-project-segwit2x-release-new-code-tomorrow/
6/29/17,Bitcoin Phishing Scheme Perpetrator Pleads Guilty in Connecticut Court,-1,https://www.coindesk.com/bitcoin-phishing-scheme-perpetrator-pleads-guilty-in-connecticut-court/
6/28/17,Bitcoin Legal Experts: nChain SegWit Criticisms Are Flawed,1,https://www.coindesk.com/bitcoin-legal-experts-nchain-segwit-criticisms-flawed/
6/28/17,New York Preschools Accept Bitcoin and Ether for Tuition Payments,2,https://www.coindesk.com/new-york-preschools-accept-bitcoin-litecoin-and-ether-for-tuition-payments/
6/27/17,Bitcoin Exchange Operator Sentenced to Five-and-a-Half Years in Prison,-2,https://www.coindesk.com/bitcoin-exchange-operator-sentenced-five-half-years-prison/
6/26/17,Crypto Correction: Bitcoin and Ether Dive as Market Sheds $13 Billion,-2,https://www.coindesk.com/crypto-correction-bitcoin-ether-dive-market-sheds-13-billion/
6/24/17,Analyzing Ether: A Bitcoin Investor's Skeptical Take,-1,https://www.coindesk.com/analyzing-ether-bitcoin-investors-skeptical-take/
6/23/17,Top Secret? Bitcoin Scaling Plan Segwit2x Leaves More Questions Than Answers,-1,https://www.coindesk.com/top-secret-bitcoin-scaling-plan-segwit2x-leaves-questions-answers/
6/22/17,Bitcoin Startup Blockchain Raises $40 Million Series B,2,https://www.coindesk.com/blockchain-bitcoin-series-b-40-million/
6/22/17,Buddhist Monks Said to Be Targeted by Bitcoin Pyramid Scheme,-2,https://www.coindesk.com/buddhist-monks-said-targeted-bitcoin-pyramid-scheme/
6/21/17,A Bitcoin Scaling Upgrade: How It Could Finally Happen (And How It Could Fail),-1,https://www.coindesk.com/bitcoin-scaling-upgrade-finally-happen-fail/
6/20/17,You Can Now Type the Bitcoin 'B' Symbol in Unicode Text,2,https://www.coindesk.com/you-can-now-type-the-bitcoin-b-symbol-in-unicode-text/
6/20/17,New York's Financial Regulator Is Now Inspecting Bitcoin Startups,1,https://www.coindesk.com/new-yorks-financial-regulator-now-inspecting-bitcoin-startups/
6/19/17,Bitcoin Miners Unite Behind Scaling Proposal Segwit2x,2,https://www.coindesk.com/bitcoin-miners-unite-behind-scaling-proposal-segwit2x/
6/19/17,Forfeit Your Bitcoin? Congressional Bill Draws Fire Over Border Check Rules,-2,https://www.coindesk.com/forfeit-bitcoin-congressional-bill-draws-fire-border-check-rules/
6/17/17,Coinbase to White Hat Hacker: We Don't Want Your Bitcoin,0,https://www.coindesk.com/coinbase-white-hat-hacker-dont-want-bitcoin/
6/16/17,South Korean Government to Auction $540k in Bitcoin,2,https://www.coindesk.com/south-korean-government-to-auction-216-bitcoins/
6/16/17,Bitcoin Scaling Proposal Segwit2x Moves Ahead With Initial Code Release,2,https://www.coindesk.com/first-look-bitcoin-scaling-proposal-segwit2x-gets-alpha-release/
6/16/17,Exchange-Traded Bitcoin Vehicle Announces Cold Storage Deal,1,https://www.coindesk.com/exchange-traded-bitcoin-vehicle-announces-cold-storage-deal/
6/15/17,"Game of Bluffs? With UAHF, Bitcoin Scaling Becomes Digital 'Missile Crisis'",-1,https://www.coindesk.com/game-of-bluffs-with-bitmain-plan-bitcoin-scaling-becomes-digital-missile-crisis/
6/15/17,Bitcoin Exchange Gemini Leverages Banking Charter in Washington State Launch,2,https://www.coindesk.com/bitcoin-exchange-gemini-leverages-banking-charter-washington-state-opening/
6/14/17,Bitcoin Price Hits 10-Day Low As Crypto Markets Tumble,-2,https://www.coindesk.com/bitcoin-price-hits-10-day-low-crypto-markets-tumble/
6/14/17,Australian Politician Calls for Bitcoin Scrutiny in Fight Against Terrorism,-2,https://www.coindesk.com/australian-politician-calls-bitcoin-scrutiny-fight-terrorism/
6/14/17,Bitcoin Scaling: How to Give Everyone More Control,2,https://www.coindesk.com/bitcoin-scaling-give-everyone-control/
6/13/17,Goldman Sachs Strikes Bearish Note Amid Bitcoin's Price Highs,-1,https://www.coindesk.com/goldman-sachs-bearish-bitcoin-price/
6/13/17,Bitcoin Developers Publish BIP For 'Dandelion' Privacy Project,2,https://www.coindesk.com/bitcoin-developers-publish-bip-dandelion-privacy-project/
6/13/17,BIP 148 + SegWit2x? A Bitcoin Scaling Compromise Might Not Be So Easy,-1,https://www.coindesk.com/bip-148-segwit2x-bitcoin-scaling-compromise-might-not-easy/
6/13/17,The #Flippening: Will Ether 'Pass' Bitcoin And What Would It Mean?,0,https://www.coindesk.com/flippening-will-ether-pass-bitcoin-will-mean/
6/12/17,Bitcoin Drops $300 in One Hour as Price Falls Abruptly and Rebounds,-2,https://www.coindesk.com/bitcoin-drops-300-one-hour-price-falls-abruptly-rebounds/
6/12/17,"Bitcoin, Ethereum and a New Direction for Cryptocurrency Investment",0,https://www.coindesk.com/bitcoin-ethereum-and-a-new-direction-for-cryptocurrency-investment/
6/11/17,"Bitcoin Price Crosses $3,000 Milestone to Set New All-Time High",2,https://www.coindesk.com/bitcoin-price-crosses-3000-milestone-set-new-time-high/
6/10/17,Headwinds or Tailwinds? How US Tax Reform Could Impact Bitcoin's Price,0,https://www.coindesk.com/headwinds-tailwinds-us-tax-reform-impact-bitcoins-price/
6/9/17,Google's Director of Engineering Won't Invest in Bitcoin,-2,https://www.coindesk.com/googles-director-engineering-wont-invest-bitcoin/
6/9/17,Russia Likely to Mandate Identity Checks for Bitcoin Purchases,-1,https://www.coindesk.com/russia-likely-mandate-kyc-cryptocurrency-purchases/
6/9/17,Bitcoin Experts to Congress: Overseas Exchanges Are Enabling Cybercrime,-2,https://www.coindesk.com/bitcoin-experts-to-congress-overseas-exchanges-are-enabling-cybercrime/
6/9/17,US Army Guardsmen Convicted for Bitcoin Credit Card Fraud,-2,https://www.coindesk.com/us-army-guardsmen-convicted-bitcoin-credit-card-fraud/
6/8/17,Libertarian Party Blasts Government Case Against Bitcoin Trader,-2,https://www.coindesk.com/libertarian-party-blasts-government-case-bitcoin-trader/
6/8/17,Chinese Regulators Expected to Release Bitcoin Exchange Rules This Month,-1,https://www.coindesk.com/chinese-regulators-expected-release-bitcoin-exchange-rules-month/
6/8/17,Charts: Bitcoin's Network is Objectively More Congested Than Ever,-2,https://www.coindesk.com/bitcoins-network-congestion-in-3-charts-transactions-blocks-fees/
6/8/17,Bitcoin's 'Independence Day': Could Users Tip the Scales in the Scaling Debate?,1,https://www.coindesk.com/bitcoins-independence-day-could-users-tip-the-scales-in-the-scaling-debate/
6/7/17,New Hampshire Governor Signs Bitcoin MSB Exemption Into Law,2,https://www.coindesk.com/new-hampshire-governor-signs-bitcoin-msb-exemption-law/
6/7/17,Montana Boosts Local Bitcoin Miner With $416k Grant,2,https://www.coindesk.com/montana-local-bitcoin-miner-grant/
6/7/17,US Congressional Group Calls on IRS to Clarify Bitcoin Tax Guidance,2,https://www.coindesk.com/us-congressional-group-calls-on-irs-to-clarify-bitcoin-tax-guidance/
6/6/17,AT&T Awarded Patent for Bitcoin-Powered Subscriber Server,2,https://www.coindesk.com/att-awarded-patent-bitcoin-powered-subscriber-server/
6/6/17,"Bitcoin Price Shoots Past $2,900 to Hit New All-Time High",2,https://www.coindesk.com/bitcoin-price-shoots-past-2900-hit-new-time-high/
6/5/17,Are Sidechains a Better Solution for Bitcoin's Scaling Debate?,0,https://www.coindesk.com/are-sidechains-a-better-solution-for-bitcoins-scaling-debate/
6/5/17,Why a Swedish MP Is Joining Bitcoin Exchange BTCX,2,https://www.coindesk.com/why-a-swedish-mp-is-joining-bitcoin-exchange-btcx/
6/3/17,Andresen is Back With a One-Man Security Project Inspired by Bitcoin Mishaps,-2,https://www.coindesk.com/andresen-back-one-man-security-project-inspired-bitcoin-mishaps/
6/2/17,Bitcoin-Powered Marketplace OpenBazaar Raises $200k in New Funding,2,https://www.coindesk.com/bitcoin-powered-marketplace-openbazaar-raises-new-funding/
6/2/17,Bitcoin's 'Segwit2x' Scaling Proposal: Miners Offer Optimistic Outlook,1,https://www.coindesk.com/bitcoins-segwit2x-scaling-proposal-miners-offer-optimistic-outlook/
6/1/17,Bitcoin Miner BTCS Raises $1 Million in New Funding,2,https://www.coindesk.com/bitcoin-miner-btcs-raises-1-million-new-funding/
6/1/17,Bitcoin's 'Segwit2x' Scaling Proposal: Core Developers Strike Critical Stance,1,https://www.coindesk.com/bitcoins-segwit2x-scaling-proposal-core-developers-react/
6/1/17,UK Asset Manager Integrates Exchange-Traded Bitcoin Product,2,https://www.coindesk.com/bitcoin-etn-issuer-partners-uks-hargreaves-lansdown-investment-service/
5/31/17,OKCoin and Huobi Move to End China's Bitcoin Withdrawal Freeze,-1,https://www.coindesk.com/okcoin-huobi-move-end-chinas-bitcoin-withdrawal-freeze/
5/31/17,Russia's Central Bank is Writing a New Bitcoin Law,-2,https://www.coindesk.com/russias-central-bank-writing-new-bitcoin-law/
5/31/17,Bitcoin's 'Segwit2x' Scaling Proposal: Where the Startups Stand,0,https://www.coindesk.com/bitcoins-segwit2x-scaling-proposal-startups-stand/
5/30/17,Bitcoin Returns to Rangebound Trading As Price Rollercoaster Subsides,-1,https://www.coindesk.com/bitcoin-returns-rangebound-trading-price-rollercoaster-subsides/
5/30/17,9 Years: LocalBitcoins Trader Sentenced in Latest Money Transmission Case,-2,https://www.coindesk.com/9-years-localbitcoins-trader-sentenced-latest-money-transmission-case/
5/30/17,"How, When and Where Will Regulators Accept Bitcoin ETFs?",1,https://www.coindesk.com/will-regulators-accept-bitcoin-etfs/
5/26/17,"Bitcoin Price Rebounds to Near $2,640 Following Yesterday's Losses",2,https://www.coindesk.com/bitcoin-price-rebounds-to-near-2640-following-yesterdays-losses/
5/25/17,Bitcoin's Price Tumbles More Than $400 From New High,-1,https://www.coindesk.com/bitcoins-price-tumbles-400-new-high/
5/25/17,LocalBitcoins Trader Pleads Guilty to Money Transmitter Charge,-2,https://www.coindesk.com/localbitcoins-trader-pleads-guilty-money-transmitter-charge/
5/24/17,"Bitcoin, Ether Set New All-Time Highs Amid Market Boom",2,https://www.coindesk.com/bitcoin-ether-set-new-time-highs-amid-market-boom/
5/24/17,Consensus 2017: Bitcoin Exchange Execs See Promise in Multi-Token Future,1,https://www.coindesk.com/consensus-2017-bitcoin-exchange-execs-see-promise-multi-token-future/
5/24/17,Bitcoin's New Scaling 'Agreement': The Reaction,1,https://www.coindesk.com/bitcoins-new-scaling-agreement-reaction/
5/23/17,"Consensus 2017: Smith, Voorhees Talk Today's Bitcoin Market Craze",2,https://www.coindesk.com/consensus-2017-smith-voorhees-bitcoin-market-craze/
5/23/17,"Fidelity CEO Talks 'Love' For Bitcoin, Why Blockchain Will 'Change' Markets",2,https://www.coindesk.com/fidelity-ceo-talks-love-bitcoin-blockchain-will-change-markets/
5/22/17,131 Countries: BitPay Goes International With Bitcoin Prepaid Visa Card,2,https://www.coindesk.com/131-countries-bitpay-goes-international-bitcoin-prepaid-card/
5/22/17,Consensus 2017: BitPay CEO Calls Bitcoin Fork 'Only Option' For Businesses,0,https://www.coindesk.com/consensus-2017-bitpay-ceo-bitcoin-fork/
5/22/17,"RSK Raises $3.5 Million, Launches Bitcoin Smart Contract Testnet",2,https://www.coindesk.com/opening-testnet-to-public-rsk-announces-3-5m-funding/
5/22/17,Bitcoin Options Service LedgerX Raises $11.4 Million in Series B Funding,2,https://www.coindesk.com/bitcoin-options-service-ledgerx-raises-11-4-million-series-b-funding/
5/20/17,"History is Made: Bitcoin Prices Top $2,000 to Set New All-Time High",2,https://www.coindesk.com/history-made-bitcoin-prices-top-2000-set-new-time-high/
5/20/17,Bitcoin Miner Canaan Acquires Blockchain Notary Service,2,https://www.coindesk.com/bitcoin-miner-canaan-acquires-blockchain-notary-service/
5/19/17,"Bitcoin's Price Climbs But Falls Short in Bid to Top $2,000",2,https://www.coindesk.com/bitcoins-price-climbs-falls-short-bid-top-2000/
5/19/17,Where is Gavin Andresen? The Quiet Exile of Bitcoin's Former Face,0,https://www.coindesk.com/where-is-gavin-andresen-the-quiet-exile-of-bitcoins-former-face/
5/19/17,Bitcoin is Just $100 Away From Doubling its Price in 2017,2,https://www.coindesk.com/bitcoin-100-doubling-price-2017/
5/18/17,Congress Seeks Answers From IRS About Its Bitcoin Tax Investigation,0,https://www.coindesk.com/congress-seeks-answers-irs-bitcoin-tax-investigation/
5/18/17,"Bitcoin Startup Blockchain Adds Uber, UBS Execs to Leadership Team",2,https://www.coindesk.com/bitcoin-startup-blockchain-adds-uber-ubs-execs-to-leadership-team/
5/18/17,The World Is Watching: Can WannaCry's Creators Cash Out Their Bitcoin Ransom?,-2,https://www.coindesk.com/the-world-is-watching-can-wannacrys-creators-cash-out-their-bitcoin-ransom/
5/17/17,Bitcoin Exchange Spreads Are Narrowing But Gaps Remain,1,https://www.coindesk.com/bitcoin-exchange-spreads-narrowing-gaps-remain/
5/17/17,"Bitcoin's Price Edges Back Above $1,800 After Near $100 Gain",2,https://www.coindesk.com/bitcoins-price-edges-back-1800-near-100-gain/
5/17/17,"US National Security Advisor: Bitcoin Needs to Be Understood, Not Feared",2,https://www.coindesk.com/us-national-security-advisor-bitcoin-needs-to-be-understood-not-feared/
5/17/17,Xapo to Pass On Bitcoin Network Fees to Users,-2,https://www.coindesk.com/xapo-pass-bitcoin-network-fees-users/
5/17/17,DC Blockchain Advocates Seek Distance From Bitcoin Amid Ransomware Wave,-2,https://www.coindesk.com/blockchain-advocates-seek-distance-bitcoin-capitol-hill/
5/16/17,Coinbase Users Ask Court to Stop IRS Bitcoin Tax Hunt,-1,https://www.coindesk.com/coinbase-users-court-bitcoin-irs/
5/16/17,World's Biggest Tech Giants Could Boost Bitcoin in Regulatory Push,2,https://www.coindesk.com/worlds-biggest-tech-giants-boost-bitcoin-regulatory-push/
5/15/17,"Healthy Correction? Bitcoin Prices Retreat to $1,700",-1,https://www.coindesk.com/healthy-correction-bitcoin-prices-retreat-1700-range/
5/15/17,Buy a Green Card With Bitcoin? US Officials Weigh Impact on EB-5,2,https://www.coindesk.com/us-officials-weigh-bitcoin-payments-eb-5-visa-program/
5/15/17,"$1,700? Bitcoin's Price is Up Even as its Tech Progress Stalls",2,https://www.coindesk.com/1700-even-bitcoin-tech-leaders-dont-know-price/
5/14/17,Traditional IRAs Are Coming to the World of Bitcoin,2,https://www.coindesk.com/traditional-iras-coming-world-bitcoin/
5/13/17,Bitcoin's Scaling Debate: The View From China's Miners,0,https://www.coindesk.com/miners-bitcoin-scaling-debate/
5/12/17,Back to Reality? Bitcoin's Price Drops $100 Amid Meteoric Month,-2,https://www.coindesk.com/back-reality-bitcoins-price-drops-100-amid-meteoric-month/
5/12/17,Palestinian Government Said to Be Considering a Bitcoin-Like Currency,2,https://www.coindesk.com/palestinian-government-bitcoin-currency/
5/12/17,"Bitcoin's Price Slides After Surpassing $1,800",-1,https://www.coindesk.com/bitcoin-price-slide-after-1800/
5/12/17,Pieter Wuille's Latest Project: Making Bitcoin Harder to Lose,2,https://www.coindesk.com/pieter-wuilles-latest-project-making-bitcoin-harder-lose/
5/12/17,The PayPal Moment: When Bitcoin Met Mainstream Payments,2,https://www.coindesk.com/bitcoin-milestones-paypal-moment-bitcoin-mainstream-payments/
5/11/17,"Coinify Deal Adds 3,000 Merchants to Bitcoin Network",2,https://www.coindesk.com/coinify-deal-adds-3000-merchants-to-bitcoin-network/
5/11/17,"Bitcoin Price Passes $1,800 to Hit New Record High",2,https://www.coindesk.com/bitcoin-price-passes-1800-hit-new-record-high/
5/11/17,Tokenized Bitcoin Mines? New Startup Giga Watt Unveils ICO Plan,1,https://www.coindesk.com/tokenized-bitcoin-mines-new-startup-giga-watt-unveils-ico-plan/
5/10/17,"Bitcoin Miner Canaan Raises $43 Million for Blockchain, AI Push",0,https://www.coindesk.com/bitcoin-miner-canaan-raises-43-million-blockchain-ai-push/
5/10/17,Bitcoin Lender Bitbond Nets €5 Million to Fund New Loans,2,https://www.coindesk.com/bitcoin-lender-bitbond-nets-e5-million-fund-new-loans/
5/9/17,Fed's Kashkari Says Blockchain 'Has More Potential' Than Bitcoin,0,https://www.coindesk.com/feds-kashkari-says-blockchain-potential-bitcoin/
5/9/17,Australian's New Budget Includes a Bitcoin Tax Cut,2,https://www.coindesk.com/australia-new-budget-bitcoin-tax-cut/
5/9/17,"Bitcoin Price Tops $1,700 to Set New All-Time High",2,https://www.coindesk.com/bitcoin-price-tops-1700-set-new-time-high/
5/9/17,Bitcoin Hedge Fund: Scaling Resolution Could Double Price,2,https://www.coindesk.com/bitcoin-hedge-fund-scaling-resolution-double-price/
5/8/17,Vermont Law Adds Bitcoin as 'Permissible Investment' for MSBs,2,https://www.coindesk.com/vermont-law-bitcoin-msbs-investment/
5/5/17,The Second Wave of Bitcoin Price Growth May Just Be Beginning,2,https://www.coindesk.com/second-wave-bitcoin-price-growth-may-just-beginning/
5/5/17,Silk Road Goes Dark: Bitcoin Survives Its Biggest Market's Demise,2,https://www.coindesk.com/bitcoin-milestones-silk-road-goes-dark-bitcoin-survives-its-biggest-markets-demise/
5/4/17,"Bitcoin Drops $100 in One Hour, Slowing Torrid Price Growth",-2,https://www.coindesk.com/bitcoins-drops-100-one-hour-pause-torrid-price-growth/
5/4/17,Australia Reaffirms Pledge to Fix Bitcoin Tax Issue,1,https://www.coindesk.com/australia-reaffirms-pledge-fix-bitcoin-tax-issue/
5/4/17,Yours May Have Just Sent The First Real Bitcoin Lightning Payment,2,https://www.coindesk.com/may-just-sent-first-real-bitcoin-lightning-payment/
5/4/17,"Bitcoin Price Continues Record-Breaking Run to Top $1,500",2,https://www.coindesk.com/bitcoin-price-continues-record-breaking-run-to-top-1500/
5/4/17,"Bitcoin Needs More Politics, Not Less",0,https://www.coindesk.com/bitcoin-needs-politics-not-less/
5/3/17,"Bitcoin's Price Hits A New High Just Below $1,500",2,https://www.coindesk.com/bitcoin-price-new-high-below-1500/
5/3/17,LocalBitcoins User Pleads Guilty After Undercover Sting,-2,https://www.coindesk.com/localbitcoins-user-pleads-guilty-undercover-sting/
5/2/17,Craig Wright's New Company is Building a Bitcoin Core Competitor,0,https://www.coindesk.com/craig-wrights-new-company-developing-bitcoin-core-alternative/
5/2/17,"Bitcoin is Up $60 Today And Closing in on $1,500",2,https://www.coindesk.com/bitcoin-60-today-closing-1500/
5/1/17,"Bitcoin Price Passes $1,400 to Hit Highest Value in History",2,https://www.coindesk.com/bitcoin-price-1400-highest-in-history/
5/1/17,21 Inc Opens Bitcoin Email Service to General Public,2,https://www.coindesk.com/21-inc-opens-bitcoin-email-service-to-general-public/
4/30/17,MimbleWimble: Silly Sounding Tech Could Seriously Reform Bitcoin,0,https://www.coindesk.com/mimblewimble-silly-sounding-tech-seriously-reform-bitcoin/
4/29/17,What Bitcoin Traders Should Know: Fundamental Analysis,0,https://www.coindesk.com/bitcoin-traders-know-fundamental-analysis/
4/28/17,Arizona Bitcoin Trader in Custody Following Police Raid,-2,https://www.coindesk.com/arizona-bitcoin-trader-custody-police-raid/
4/28/17,"$1,300 and Counting: What's Next For Bitcoin Prices?",2,https://www.coindesk.com/1300-counting-whats-next-bitcoin-prices/
4/28/17,New York Bitcoin Trader Pleads Guilty to Unlawful Money Transmission,-2,https://www.coindesk.com/new-york-bitcoin-trader-guilty/
4/28/17,Zebpay Aids Indian Police After Bank Thieves Buy Bitcoin,0,https://www.coindesk.com/zebpay-aids-indian-police-after-bank-thieves-buy-bitcoin/
4/28/17,Florida's Money Laundering Statute Won't Affect Most Bitcoin Users,2,https://www.coindesk.com/floridas-money-laundering-statute-wont-affect-most-bitcoin-users/
4/28/17,West Virginia Lawmakers Complete Bitcoin Money Laundering Bill,2,https://www.coindesk.com/west-virginia-lawmakers-complete-bitcoin-money-laundering-bill/
4/27/17,Federal Agents Raid Home of Arizona Bitcoin Trader,-2,https://www.coindesk.com/federal-raid-arizona-bitcoin-trader/
4/27/17,Antbleed: Bitcoin's Newest New Controversy Explained,-1,https://www.coindesk.com/antbleed-bitcoins-newest-new-controversy-explained/
4/27/17,Bitcoin's Price Sets New All-Time High,2,https://www.coindesk.com/bitcoins-price-sets-new-time-high/
4/27/17,Bitcoin's DC Debut: All Eyes Watch the US Government's Response,0,https://www.coindesk.com/jerry-brito-bitcoin-milestones-bitcoins-dc-debut-all-eyes-watch-us-governments-response/
4/26/17,Bitcoin Price Sets New Single Exchange All-Time High,2,https://www.coindesk.com/bitcoin-price-sets-new-single-exchange-time-high/
4/26/17,"Bitcoin's Price is Nearing All-Time Highs, But Market Confidence Isn't",1,https://www.coindesk.com/bitcoins-price-may-riding-high-market-confidence-isnt/
4/26/17,Overstock Caps Series A for Bitcoin Startup Ripio With $400k Funding,2,https://www.coindesk.com/overstock-caps-series-bitcoin-startup-ripio-400k-funding/
4/25/17,Purse Launches Testnet for Bitcoin Scaling Tech 'Extension Blocks',1,https://www.coindesk.com/purse-launches-extension-block-testnet-bitpay-help-evaluate/
4/25/17,SEC Orders Review of Winklevoss Bitcoin ETF Rejection,1,https://www.coindesk.com/sec-orders-review-winklevoss-bitcoin-etf-rejection/
4/25/17,UASF Developer Revises Controversial Bitcoin Scaling Proposal,0,https://www.coindesk.com/lets-try-this-again-uasf-developer-puts-forth-new-proposal/
4/24/17,New Bitcoin Core Software Makes SegWit Optional for Miners,0,https://www.coindesk.com/new-bitcoin-core-software-makes-segwit-optional-miners/
4/24/17,"The UN Wants to Adopt Bitcoin And Ethereum,  And Soon",2,https://www.coindesk.com/the-united-nations-wants-to-accept-ethereum-and-bitcoin-and-soon/
4/22/17,How Cashaa Exploits Bitcoin Price Differentials for Remittances,0,https://www.coindesk.com/cashaa-exploits-bitcoin-price-differentials-remittances/
4/21/17,"That Time We Gave $500,000 in Bitcoin to College Kids...",0,https://www.coindesk.com/time-we-gave-500000-bitcoin-college-kids/
4/21/17,Hedge Fund Billionaire Invests 10% Net Worth into Bitcoin and Ether,2,https://www.coindesk.com/hedge-fund-founder-invests-10-net-worth-bitcoin-ether/
4/21/17,Bitcoin's Unlimited Potential Lies in Its Apolitical Core,2,https://www.coindesk.com/bitcoins-unlimited-potential-lies-in-apolitical-core/
4/21/17,Japanese City Seeks Bitcoin Donations to Preserve Historic Park,0,https://www.coindesk.com/japanese-city-raises-bitcoin-donations-preserve-historic-park/
4/20/17,Spreads Widen at Bitcoin Exchanges Amid Bitfinex Banking Issues,-1,https://www.coindesk.com/spreads-widen-bitcoin-exchanges-amid-bitfinex-banking-issues/
4/20/17,Bitcoin MSB Exemption Goes to New Hampshire Governor for Approval,2,https://www.coindesk.com/bitcoin-msb-exemption-new-hampshire-approval/
4/19/17,OKCoin Becomes Latest Bitcoin Exchange to Freeze US Dollar Deposits,-2,https://www.coindesk.com/okcoin-bitcoin-freeze-us-dollar/
4/19/17,A New Tool Might Finally Make Banks Comfortable With Bitcoin,2,https://www.coindesk.com/a-new-tool-might-finally-make-banks-comfortable-with-bitcoin/
4/18/17,Bitcoin Exchange Kraken Launches New Fiat Funding Options,2,https://www.coindesk.com/bitcoin-exchange-kraken-launches-new-fiat-funding-options/
4/18/17,Miami 2014: The Last Days of Bitcoin's Wild West,0,https://www.coindesk.com/miami-2014-last-days-bitcoins-wild-west/
4/17/17,Traders Raise Concern as Biggest Bitcoin Exchange Halts Deposits,-2,https://www.coindesk.com/bitcoin-traders-raise-concerns-largest-us-dollar-exchange-halts-deposits/
4/17/17,India's Bitcoin Startups Speak Out As Government Debates New Rules,-1,https://www.coindesk.com/india-bitcoin-startups-government-rules/
4/17/17,CME Patent Sees Derivatives Opportunity in Bitcoin Mining,1,https://www.coindesk.com/cme-patent-sees-derivatives-opportunity-bitcoin-mining/
4/17/17,Bitwage Upgrades Bitcoin Payroll Service for EU Customers,2,https://www.coindesk.com/bitwage-upgrades-bitcoin-payroll-service-for-eu-customers/
4/16/17,'User-Generated Currency': Bitcoin and the YouTube of Money,1,https://www.coindesk.com/user-generated-currency-bitcoin-youtube-money/
